 TIME                    	GasUsage                 	heating_signal           	setpoint                 	Tin                      	occ                      	
 HOURS              	kJ/hr               	NAV                 	NAV                 	NAV                 	NAV                 	
  +1.0783333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3549541803641105E+01	  +1.0000000000000000E+00	
  +1.0800000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000000E+01	  +2.3553561435979965E+01	  +1.0000000000000000E+00	
  +1.0816666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3558814854770134E+01	  +1.0000000000000000E+00	
  +1.0833333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.7000000000000000E+01	  +2.3568635767714408E+01	  +1.0000000000000000E+00	
  +1.0850000000000000E+02	  +6.1756088117867308E+04	  +1.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3579523592791379E+01	  +1.0000000000000000E+00	
  +1.0866666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3695678372954145E+01	  +1.0000000000000000E+00	
  +1.0883333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3745726460240288E+01	  +1.0000000000000000E+00	
  +1.0900000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3780740028612666E+01	  +1.0000000000000000E+00	
  +1.0916666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3000000000000000E+01	  +2.3965364687390700E+01	  +1.0000000000000000E+00	
  +1.0933333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3935679369033693E+01	  +1.0000000000000000E+00	
  +1.0950000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3770889136269719E+01	  +1.0000000000000000E+00	
  +1.0966666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3688050974624730E+01	  +1.0000000000000000E+00	
  +1.0983333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3649418952048954E+01	  +1.0000000000000000E+00	
  +1.1000000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3669680871753272E+01	  +1.0000000000000000E+00	
  +1.1016666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.4159045596298704E+01	  +1.0000000000000000E+00	
  +1.1033333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.4245233866716507E+01	  +1.0000000000000000E+00	
  +1.1050000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1999999999999993E+01	  +2.3757336646813894E+01	  +1.0000000000000000E+00	
  +1.1066666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3639347854232568E+01	  +1.0000000000000000E+00	
  +1.1083333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.4151129665081605E+01	  +1.0000000000000000E+00	
  +1.1100000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.4168086321760789E+01	  +1.0000000000000000E+00	
  +1.1116666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3619691165409112E+01	  +1.0000000000000000E+00	
  +1.1133333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8000000000000000E+01	  +2.3813270509060128E+01	  +1.0000000000000000E+00	
  +1.1150000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.4189630334280380E+01	  +1.0000000000000000E+00	
  +1.1166666666666667E+02	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3922027543496352E+01	  +1.0000000000000000E+00	
  +1.1183333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.9000000000000000E+01	  +2.3643184003402816E+01	  +1.0000000000000000E+00	
  +1.1200000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3704181353253858E+01	  +1.0000000000000000E+00	
  +1.1216666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3651919162491765E+01	  +1.0000000000000000E+00	
  +1.1233333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3621548039507246E+01	  +1.0000000000000000E+00	
  +1.1250000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6000000000000000E+01	  +2.3572923645024620E+01	  +1.0000000000000000E+00	
  +1.1266666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3556218710858321E+01	  +1.0000000000000000E+00	
  +1.1283333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3536464817148424E+01	  +1.0000000000000000E+00	
  +1.1300000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3521306650559975E+01	  +1.0000000000000000E+00	
  +1.1316666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.4000000000000007E+01	  +2.3504198549797216E+01	  +1.0000000000000000E+00	
  +1.1333333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4000000000000000E+01	  +2.3492433068747772E+01	  +1.0000000000000000E+00	
  +1.1350000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3485031047183302E+01	  +1.0000000000000000E+00	
  +1.1366666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3000000000000000E+01	  +2.3464741105406837E+01	  +1.0000000000000000E+00	
  +1.1383333333333333E+02	  +6.1685051637823963E+04	  +1.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3440384548458880E+01	  +1.0000000000000000E+00	
  +1.1400000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3538222448607776E+01	  +1.0000000000000000E+00	
  +1.1416666666666667E+02	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3604645735490411E+01	  +1.0000000000000000E+00	
  +1.1433333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3715899165461259E+01	  +1.0000000000000000E+00	
  +1.1450000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8000000000000000E+01	  +2.3785138616637866E+01	  +1.0000000000000000E+00	
  +1.1466666666666667E+02	  +4.3947291206504247E+04	  +1.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3731805033590732E+01	  +1.0000000000000000E+00	
  +1.1483333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3841713995276415E+01	  +1.0000000000000000E+00	
  +1.1500000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.7000000000000000E+01	  +2.3948745002948634E+01	  +1.0000000000000000E+00	
  +1.1516666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3969663404944697E+01	  +1.0000000000000000E+00	
  +1.1533333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3946759788273972E+01	  +1.0000000000000000E+00	
  +1.1550000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3934165354127430E+01	  +1.0000000000000000E+00	
  +1.1566666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3925876902909181E+01	  +1.0000000000000000E+00	
  +1.1583333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3897748138563802E+01	  +1.0000000000000000E+00	
  +1.1600000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3916374573084479E+01	  +1.0000000000000000E+00	
  +1.1616666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3948419344515280E+01	  +1.0000000000000000E+00	
  +1.1633333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3937812346766734E+01	  +1.0000000000000000E+00	
  +1.1650000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3924929697131198E+01	  +1.0000000000000000E+00	
  +1.1666666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3911472172773166E+01	  +1.0000000000000000E+00	
  +1.1683333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3894764916900353E+01	  +1.0000000000000000E+00	
  +1.1700000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000000E+01	  +2.3871905633346092E+01	  +1.0000000000000000E+00	
  +1.1716666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3847769720090813E+01	  +1.0000000000000000E+00	
  +1.1733333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3815529633977203E+01	  +1.0000000000000000E+00	
  +1.1750000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.0000000000000000E+01	  +2.3773978283552918E+01	  +1.0000000000000000E+00	
  +1.1766666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3751654427491996E+01	  +1.0000000000000000E+00	
  +1.1783333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3742298500348099E+01	  +1.0000000000000000E+00	
  +1.1800000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.7000000000000000E+01	  +2.3695086471294314E+01	  +1.0000000000000000E+00	
  +1.1816666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3638559414362010E+01	  +1.0000000000000000E+00	
  +1.1833333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3617512971054811E+01	  +1.0000000000000000E+00	
  +1.1850000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3611126630046847E+01	  +1.0000000000000000E+00	
  +1.1866666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3663170523616564E+01	  +1.0000000000000000E+00	
  +1.1883333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0000000000000000E+01	  +2.3647386149564429E+01	  +1.0000000000000000E+00	
  +1.1900000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3557324788165609E+01	  +1.0000000000000000E+00	
  +1.1916666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3539047054463179E+01	  +1.0000000000000000E+00	
  +1.1933333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8000000000000014E+01	  +2.3527941936657726E+01	  +1.0000000000000000E+00	
  +1.1950000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3576028802216481E+01	  +1.0000000000000000E+00	
  +1.1966666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3605619166439503E+01	  +1.0000000000000000E+00	
  +1.1983333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3534672038718767E+01	  +1.0000000000000000E+00	
  +1.2000000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7000000000000000E+01	  +2.3419633500723226E+01	  +1.0000000000000000E+00	
  +1.2016666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7000000000000000E+01	  +2.3332065504688462E+01	  +1.0000000000000000E+00	
  +1.2033333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3304857347348019E+01	  +1.0000000000000000E+00	
  +1.2050000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3284222811702676E+01	  +1.0000000000000000E+00	
  +1.2066666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3282634394360745E+01	  +1.0000000000000000E+00	
  +1.2083333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3280512892868554E+01	  +1.0000000000000000E+00	
  +1.2100000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.2000000000000000E+01	  +2.3229436770949434E+01	  +1.0000000000000000E+00	
  +1.2116666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3187502594006776E+01	  +1.0000000000000000E+00	
  +1.2133333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5000000000000000E+01	  +2.3195838589355972E+01	  +1.0000000000000000E+00	
  +1.2150000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8000000000000000E+01	  +2.3198605658780437E+01	  +1.0000000000000000E+00	
  +1.2166666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3201135548290274E+01	  +1.0000000000000000E+00	
  +1.2183333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3191412208145820E+01	  +1.0000000000000000E+00	
  +1.2200000000000000E+02	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3128326303087150E+01	  +1.0000000000000000E+00	
  +1.2216666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3203125083711001E+01	  +1.0000000000000000E+00	
  +1.2233333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999986E+01	  +2.3253533789295407E+01	  +1.0000000000000000E+00	
  +1.2250000000000000E+02	  +6.5037456277542165E+04	  +1.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3191691775560304E+01	  +1.0000000000000000E+00	
  +1.2266666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.8000000000000000E+01	  +2.3321712322878231E+01	  +1.0000000000000000E+00	
  +1.2283333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3384407289656505E+01	  +1.0000000000000000E+00	
  +1.2300000000000000E+02	  +5.1852079372579778E+04	  +1.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3370807901485520E+01	  +1.0000000000000000E+00	
  +1.2316666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5000000000000000E+01	  +2.3502092285389104E+01	  +1.0000000000000000E+00	
  +1.2333333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3600872174292444E+01	  +1.0000000000000000E+00	
  +1.2350000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.3000000000000000E+01	  +2.3606714572519614E+01	  +1.0000000000000000E+00	
  +1.2366666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3557032576553215E+01	  +1.0000000000000000E+00	
  +1.2383333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3508307701061018E+01	  +1.0000000000000000E+00	
  +1.2400000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3558272550455825E+01	  +1.0000000000000000E+00	
  +1.2416666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3602791966812148E+01	  +1.0000000000000000E+00	
  +1.2433333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3592636722710047E+01	  +1.0000000000000000E+00	
  +1.2450000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000000E+01	  +2.3571077121239039E+01	  +1.0000000000000000E+00	
  +1.2466666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.7999999999999993E+01	  +2.3536081441395535E+01	  +1.0000000000000000E+00	
  +1.2483333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3507694499389139E+01	  +1.0000000000000000E+00	
  +1.2500000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3490696243685882E+01	  +1.0000000000000000E+00	
  +1.2516666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3481891180076989E+01	  +1.0000000000000000E+00	
  +1.2533333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3406683489614640E+01	  +0.0000000000000000E+00	
  +1.2550000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3320628081707572E+01	  +0.0000000000000000E+00	
  +1.2566666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3298209203223582E+01	  +0.0000000000000000E+00	
  +1.2583333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999986E+01	  +2.3290875825765237E+01	  +0.0000000000000000E+00	
  +1.2600000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3256447274749540E+01	  +0.0000000000000000E+00	
  +1.2616666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3215872953191550E+01	  +0.0000000000000000E+00	
  +1.2633333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3199390906594459E+01	  +0.0000000000000000E+00	
  +1.2650000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3189108781364929E+01	  +0.0000000000000000E+00	
  +1.2666666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3180982865665175E+01	  +0.0000000000000000E+00	
  +1.2683333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3158071148797411E+01	  +0.0000000000000000E+00	
  +1.2700000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3079237038491829E+01	  +0.0000000000000000E+00	
  +1.2716666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000021E+01	  +2.3013864259122816E+01	  +0.0000000000000000E+00	
  +1.2733333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.8000000000000000E+01	  +2.3010687548428027E+01	  +0.0000000000000000E+00	
  +1.2750000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.0000000000000000E+01	  +2.3000776435471494E+01	  +0.0000000000000000E+00	
  +1.2766666666666667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000000E+01	  +2.2976719959506315E+01	  +0.0000000000000000E+00	
  +1.2783333333333333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.2956616013018039E+01	  +0.0000000000000000E+00	
  +1.2800000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.3000000000000000E+01	  +2.2905999043265336E+01	  +0.0000000000000000E+00	
  +1.2816666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8000000000000000E+01	  +2.2856156274020453E+01	  +0.0000000000000000E+00	
  +1.2833333333333334E+02	  +6.4524504675789452E+04	  +1.0000000000000000E+00	  +4.0000000000000007E+01	  +2.2843041472705789E+01	  +0.0000000000000000E+00	
  +1.2850000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.2975748111679376E+01	  +0.0000000000000000E+00	
  +1.2866666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3066136374231160E+01	  +0.0000000000000000E+00	
  +1.2883333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4000000000000000E+01	  +2.3038650504008142E+01	  +0.0000000000000000E+00	
  +1.2900000000000000E+02	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +7.3000000000000000E+01	  +2.3027435973230833E+01	  +0.0000000000000000E+00	
  +1.2916666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3132860830527459E+01	  +0.0000000000000000E+00	
  +1.2933333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3199198741330175E+01	  +0.0000000000000000E+00	
  +1.2950000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3148153721883261E+01	  +0.0000000000000000E+00	
  +1.2966666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.8000000000000000E+01	  +2.3150053235978017E+01	  +0.0000000000000000E+00	
  +1.2983333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3127365411346037E+01	  +0.0000000000000000E+00	
  +1.3000000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.0000000000000000E+01	  +2.3165327956349593E+01	  +0.0000000000000000E+00	
  +1.3016666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3213428810717097E+01	  +0.0000000000000000E+00	
  +1.3033333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3219142997853520E+01	  +0.0000000000000000E+00	
  +1.3050000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3263516119303599E+01	  +1.0000000000000000E+00	
  +1.3066666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6000000000000000E+01	  +2.3333385198298682E+01	  +1.0000000000000000E+00	
  +1.3083333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3324149225929212E+01	  +1.0000000000000000E+00	
  +1.3100000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3507030533701450E+01	  +1.0000000000000000E+00	
  +1.3116666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.0000000000000000E+01	  +2.3717488210225895E+01	  +1.0000000000000000E+00	
  +1.3133333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3490303346667847E+01	  +1.0000000000000000E+00	
  +1.3150000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3261965930973624E+01	  +1.0000000000000000E+00	
  +1.3166666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3255415922158935E+01	  +1.0000000000000000E+00	
  +1.3183333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8000000000000000E+01	  +2.3252441804170275E+01	  +1.0000000000000000E+00	
  +1.3200000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3250058140718227E+01	  +1.0000000000000000E+00	
  +1.3216666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3208956754908719E+01	  +1.0000000000000000E+00	
  +1.3233333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3184401980195588E+01	  +1.0000000000000000E+00	
  +1.3250000000000000E+02	  +6.2588579358137540E+04	  +1.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3212987453309541E+01	  +1.0000000000000000E+00	
  +1.3266666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5000000000000000E+01	  +2.3347923713368935E+01	  +1.0000000000000000E+00	
  +1.3283333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3396261119230985E+01	  +1.0000000000000000E+00	
  +1.3300000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3336913322846062E+01	  +1.0000000000000000E+00	
  +1.3316666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3352072833297989E+01	  +1.0000000000000000E+00	
  +1.3333333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3373966942217500E+01	  +1.0000000000000000E+00	
  +1.3350000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3402365839052607E+01	  +1.0000000000000000E+00	
  +1.3366666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3405442423838899E+01	  +1.0000000000000000E+00	
  +1.3383333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3396264445971681E+01	  +1.0000000000000000E+00	
  +1.3400000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.0000000000000000E+01	  +2.3421802402557038E+01	  +1.0000000000000000E+00	
  +1.3416666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2000000000000000E+01	  +2.3438126783505655E+01	  +1.0000000000000000E+00	
  +1.3433333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3409553898221596E+01	  +1.0000000000000000E+00	
  +1.3450000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3395210604256274E+01	  +1.0000000000000000E+00	
  +1.3466666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3379435757026307E+01	  +1.0000000000000000E+00	
  +1.3483333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3349669542629556E+01	  +1.0000000000000000E+00	
