 TIME                    	Tin                      	Tout                     	Gas                      	signal                   	elec                     	RHin                     	RHout                    	occ                      	rwt                      	swt                      	setpoint                 	
 HOURS              	NAV                 	øC                  	kJ/hr               	NAV                 	NAV                 	NAV                 	%                   	NAV                 	NAV                 	øC                  	NAV                 	
  +2.8800000000000000E+02	  +2.2369893678357759E+01	  -1.1266666666666666E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.2760000000000474E+02	  +1.5118365805725791E+01	  +6.5833333333333343E+01	  +1.0000000000000000E+00	  +2.6035211218232117E+01	  +2.6035211218232117E+01	  +6.0000000000000000E+01	
  +2.8816666666666669E+02	  +2.2284174238733495E+01	  -1.1325000000000006E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8620000000001272E+02	  +1.5188655710310828E+01	  +6.6083333333333343E+01	  +1.0000000000000000E+00	  +2.5974025375848164E+01	  +2.5974025375848164E+01	  +5.0000000000000000E+01	
  +2.8833333333333331E+02	  +2.2279736134991747E+01	  -1.1374999999999995E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4199999999999653E+02	  +1.5183923513999586E+01	  +6.6249999999999972E+01	  +1.0000000000000000E+00	  +2.5917658989183614E+01	  +2.5917658989183614E+01	  +7.0000000000000000E+01	
  +2.8850000000000000E+02	  +2.2290179007725840E+01	  -1.1425000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.7260000000000389E+02	  +1.5165354199303684E+01	  +6.6416666666666657E+01	  +1.0000000000000000E+00	  +2.5857156143071307E+01	  +2.5857156143071307E+01	  +7.0000000000000000E+01	
  +2.8866666666666669E+02	  +2.2277130612989637E+01	  -1.1475000000000007E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3839999999998406E+02	  +1.5168401908097012E+01	  +6.6583333333333343E+01	  +1.0000000000000000E+00	  +2.5800546736803092E+01	  +2.5800546736803092E+01	  +5.0000000000000000E+01	
  +2.8883333333333331E+02	  +2.2239755086627795E+01	  -1.1524999999999995E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6820000000000493E+02	  +1.5193860466968808E+01	  +6.6749999999999972E+01	  +1.0000000000000000E+00	  +2.5742569673641039E+01	  +2.5742569673641039E+01	  +8.0000000000000000E+01	
  +2.8900000000000000E+02	  +2.2148582861385282E+01	  -1.1575000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2499999999999960E+02	  +1.5269261172567214E+01	  +6.6916666666666657E+01	  +1.0000000000000000E+00	  +2.5686127379438624E+01	  +2.5686127379438624E+01	  +4.5000000000000000E+01	
  +2.8916666666666669E+02	  +2.2078635726802990E+01	  -1.1625000000000007E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2859999999999673E+02	  +1.5325173759384636E+01	  +6.7083333333333343E+01	  +1.0000000000000000E+00	  +2.5629190661821433E+01	  +2.5629190661821433E+01	  +7.0000000000000000E+01	
  +2.8933333333333331E+02	  +2.2068001872696559E+01	  -1.1674999999999995E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1420000000000184E+02	  +1.5325697852232134E+01	  +6.7249999999999972E+01	  +1.0000000000000000E+00	  +2.5576160787866272E+01	  +2.5576160787866272E+01	  +6.5000000000000000E+01	
  +2.8950000000000000E+02	  +2.2049854859172967E+01	  -1.1725000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9799999999999940E+02	  +1.5333166537339524E+01	  +6.7416666666666657E+01	  +1.0000000000000000E+00	  +2.5519953616052003E+01	  +2.5519953616052003E+01	  +4.0000000000000000E+01	
  +2.8966666666666669E+02	  +2.2037080700627683E+01	  -1.1775000000000006E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0340000000000370E+02	  +1.5335543225389102E+01	  +6.7583333333333343E+01	  +1.0000000000000000E+00	  +2.5466787585444671E+01	  +2.5466787585444671E+01	  +6.5000000000000000E+01	
  +2.8983333333333331E+02	  +2.2032282576453053E+01	  -1.1824999999999996E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1959999999999940E+02	  +1.5330385553251070E+01	  +6.7749999999999972E+01	  +1.0000000000000000E+00	  +2.5412345249672612E+01	  +2.5412345249672612E+01	  +4.5000000000000000E+01	
  +2.9000000000000000E+02	  +2.1972241941515325E+01	  -1.1875000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2500000000000492E+02	  +1.5376898153100317E+01	  +6.7916666666666657E+01	  +1.0000000000000000E+00	  +2.5359414172636338E+01	  +2.5359414172636338E+01	  +5.0000000000000000E+01	
  +2.9016666666666669E+02	  +2.1899802080079727E+01	  -1.1925000000000006E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8180000000000982E+02	  +1.5435363562965673E+01	  +6.8166666666666714E+01	  +1.0000000000000000E+00	  +2.5306375491522573E+01	  +2.5306375491522573E+01	  +5.5000000000000000E+01	
  +2.9033333333333331E+02	  +2.1892279695749913E+01	  -1.1974999999999994E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2499999999998650E+02	  +1.5433114725423367E+01	  +6.8499999999999972E+01	  +1.0000000000000000E+00	  +2.5256700358903686E+01	  +2.5256700358903686E+01	  +4.5000000000000000E+01	
  +2.9050000000000000E+02	  +2.1922310507394226E+01	  -1.2025000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4379999999999615E+02	  +1.5395920465823869E+01	  +6.8833333333333343E+01	  +1.0000000000000000E+00	  +2.5204111677682477E+01	  +2.5204111677682477E+01	  +8.0000000000000000E+01	
  +2.9066666666666669E+02	  +2.1948192223481666E+01	  -1.2075000000000006E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.7799999999998812E+02	  +1.5363092473544722E+01	  +6.9166666666666714E+01	  +1.0000000000000000E+00	  +2.5154361350780654E+01	  +2.5154361350780654E+01	  +8.0000000000000000E+01	
  +2.9083333333333331E+02	  +2.1931335701949617E+01	  -1.2124999999999995E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.2580000000000450E+02	  +1.5370744382837655E+01	  +6.9499999999999972E+01	  +1.0000000000000000E+00	  +2.5104049257576555E+01	  +2.5104049257576555E+01	  +5.0000000000000000E+01	
  +2.9100000000000000E+02	  +2.1844160537545598E+01	  -1.2175000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8620000000000266E+02	  +1.5444936930420578E+01	  +6.9833333333333343E+01	  +1.0000000000000000E+00	  +2.5055104048770083E+01	  +2.5055104048770083E+01	  +6.0000000000000000E+01	
  +2.9116666666666669E+02	  +2.1767470286322027E+01	  -1.2225000000000007E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6279999999999347E+02	  +1.5509777328700256E+01	  +7.0083333333333343E+01	  +1.0000000000000000E+00	  +2.5005776776098024E+01	  +2.5005776776098024E+01	  +6.0000000000000000E+01	
  +2.9133333333333331E+02	  +2.1746633531434117E+01	  -1.2274999999999995E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3400000000000389E+02	  +1.5521743237885156E+01	  +7.0249999999999972E+01	  +1.0000000000000000E+00	  +2.4959069730682128E+01	  +2.4959069730682128E+01	  +5.5000000000000000E+01	
  +2.9150000000000000E+02	  +2.1720371375255322E+01	  -1.2325000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9980000000000493E+02	  +1.5538707835269502E+01	  +7.0416666666666657E+01	  +1.0000000000000000E+00	  +2.4909975778092502E+01	  +2.4909975778092502E+01	  +6.5000000000000000E+01	
  +2.9166666666666669E+02	  +2.1690922014510740E+01	  -1.2375000000000007E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.5660000000000818E+02	  +1.5558574596460932E+01	  +7.0583333333333343E+01	  +1.0000000000000000E+00	  +2.4863099398043257E+01	  +2.4863099398043257E+01	  +7.5000000000000000E+01	
  +2.9183333333333331E+02	  +2.1679525878363890E+01	  -1.2424999999999995E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9259999999999511E+02	  +1.5561125325139301E+01	  +7.0749999999999972E+01	  +1.0000000000000000E+00	  +2.4815214471272281E+01	  +2.4815214471272281E+01	  +7.0000000000000000E+01	
  +2.9200000000000000E+02	  +2.1632896801704554E+01	  -1.2475000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3580000000000308E+02	  +1.5597113770816911E+01	  +7.0916666666666657E+01	  +1.0000000000000000E+00	  +2.4768309907758351E+01	  +2.4768309907758351E+01	  +4.5000000000000000E+01	
  +2.9216666666666669E+02	  +2.1572840995296641E+01	  -1.2516666666666673E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0879999999999018E+02	  +1.5646178452723891E+01	  +7.1166666666666714E+01	  +1.0000000000000000E+00	  +2.4721438987779653E+01	  +2.4721438987779653E+01	  +5.0000000000000000E+01	
  +2.9233333333333331E+02	  +2.1549677818242568E+01	  -1.2549999999999997E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.6559999999999795E+02	  +1.5660508790398865E+01	  +7.1499999999999972E+01	  +1.0000000000000000E+00	  +2.4677009100019816E+01	  +2.4677009100019816E+01	  +7.5000000000000000E+01	
  +2.9250000000000000E+02	  +2.1537141853454550E+01	  -1.2583333333333336E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8359999999998874E+02	  +1.5665271097578723E+01	  +7.1833333333333343E+01	  +1.0000000000000000E+00	  +2.4630493171450837E+01	  +2.4630493171450837E+01	  +6.5000000000000000E+01	
  +2.9266666666666669E+02	  +2.1559843360283327E+01	  -1.2616666666666672E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8260000000001554E+02	  +1.5636854501046818E+01	  +7.2166666666666714E+01	  +1.0000000000000000E+00	  +2.4585975697765534E+01	  +2.4585975697765534E+01	  +5.0000000000000000E+01	
  +2.9283333333333331E+02	  +2.1593520651059833E+01	  -1.2649999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5100000000000347E+02	  +1.5598568737984634E+01	  +7.2499999999999972E+01	  +1.0000000000000000E+00	  +2.4540833206878517E+01	  +2.4540833206878517E+01	  +6.0000000000000000E+01	
  +2.9300000000000000E+02	  +2.1537837949960061E+01	  -1.2683333333333335E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.2040000000000123E+02	  +1.5646275685645351E+01	  +7.2833333333333343E+01	  +1.0000000000000000E+00	  +2.4497161126283288E+01	  +2.4497161126283288E+01	  +7.5000000000000000E+01	
  +2.9316666666666669E+02	  +2.1466048946817903E+01	  -1.2725000000000007E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0960000000000736E+02	  +1.5710073782375090E+01	  +7.3166666666666714E+01	  +1.0000000000000000E+00	  +2.4453716064578373E+01	  +2.4453716064578373E+01	  +7.5000000000000000E+01	
  +2.9333333333333331E+02	  +2.1466157487808491E+01	  -1.2774999999999995E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4200000000000654E+02	  +1.5705055601107066E+01	  +7.3499999999999972E+01	  +1.0000000000000000E+00	  +2.4412001861450594E+01	  +2.4412001861450594E+01	  +4.5000000000000000E+01	
  +2.9350000000000000E+02	  +2.1450327904199693E+01	  -1.2825000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8440000000001146E+02	  +1.5715545034862943E+01	  +7.3833333333333343E+01	  +1.0000000000000000E+00	  +2.4368576885897234E+01	  +2.4368576885897234E+01	  +7.5000000000000000E+01	
  +2.9366666666666669E+02	  +2.1401777984564966E+01	  -1.2875000000000007E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8359999999999550E+02	  +1.5757782087262617E+01	  +7.4166666666666714E+01	  +1.0000000000000000E+00	  +2.4327155976354170E+01	  +2.4327155976354170E+01	  +7.5000000000000000E+01	
  +2.9383333333333331E+02	  +2.1364666872723483E+01	  -1.2924999999999995E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.6379999999999509E+02	  +1.5789228444306557E+01	  +7.4499999999999972E+01	  +1.0000000000000000E+00	  +2.4284869461181572E+01	  +2.4284869461181572E+01	  +7.0000000000000000E+01	
  +2.9400000000000000E+02	  +2.1307850975330204E+01	  -1.2975000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0699999999999693E+02	  +1.5840025817449821E+01	  +7.4833333333333343E+01	  +1.0000000000000000E+00	  +2.4243113061702985E+01	  +2.4243113061702985E+01	  +6.5000000000000000E+01	
  +2.9416666666666669E+02	  +2.1263630983837437E+01	  -1.3025000000000006E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3399999999999099E+02	  +1.5878872875211282E+01	  +7.5166666666666714E+01	  +1.0000000000000000E+00	  +2.4201302544985246E+01	  +2.4201302544985246E+01	  +8.0000000000000000E+01	
  +2.9433333333333331E+02	  +2.1253400729239672E+01	  -1.3074999999999996E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9440000000000410E+02	  +1.5884776824539250E+01	  +7.5499999999999972E+01	  +1.0000000000000000E+00	  +2.4161204139238123E+01	  +2.4161204139238123E+01	  +6.0000000000000000E+01	
  +2.9450000000000000E+02	  +2.1225807865253127E+01	  -1.3125000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.5839999999999509E+02	  +1.5907740812852561E+01	  +7.5833333333333343E+01	  +1.0000000000000000E+00	  +2.4119774783541118E+01	  +2.4119774783541118E+01	  +7.0000000000000000E+01	
  +2.9466666666666669E+02	  +2.1219980810610771E+01	  -1.3175000000000006E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0160000000000983E+02	  +1.5909586107025261E+01	  +7.6166666666666714E+01	  +1.0000000000000000E+00	  +2.4079838941028129E+01	  +2.4079838941028129E+01	  +5.5000000000000000E+01	
  +2.9483333333333331E+02	  +2.1232915336228775E+01	  -1.3224999999999994E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4480000000000084E+02	  +1.5893212803989501E+01	  +7.6499999999999972E+01	  +1.0000000000000000E+00	  +2.4039211789101245E+01	  +2.4039211789101245E+01	  +6.0000000000000000E+01	
  +2.9500000000000000E+02	  +2.1174945961123836E+01	  -1.3275000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3759999999999653E+02	  +1.5946209283983176E+01	  +7.6833333333333343E+01	  +1.0000000000000000E+00	  +2.3999619316418261E+01	  +2.3999619316418261E+01	  +4.5000000000000000E+01	
  +2.9516666666666669E+02	  +2.1117685312464669E+01	  -1.3325000000000006E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6820000000001761E+02	  +1.5998807867249308E+01	  +7.7166666666666714E+01	  +1.0000000000000000E+00	  +2.3960188332878911E+01	  +2.3960188332878911E+01	  +7.5000000000000000E+01	
  +2.9533333333333331E+02	  +2.1139582566819914E+01	  -1.3374999999999995E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4559999999999388E+02	  +1.5973794743144447E+01	  +7.7499999999999972E+01	  +1.0000000000000000E+00	  +2.3921908240205354E+01	  +2.3921908240205354E+01	  +6.0000000000000000E+01	
  +2.9550000000000000E+02	  +2.1163776326084090E+01	  -1.3425000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9959999999995500E+02	  +1.5946635436787259E+01	  +7.7833333333333343E+01	  +1.0000000000000000E+00	  +2.3882531699598339E+01	  +2.3882531699598339E+01	  +4.5000000000000000E+01	
  +2.9566666666666669E+02	  +2.1268583163648991E+01	  -1.3475000000000007E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9560000000004106E+02	  +1.5841022937320746E+01	  +7.8166666666666714E+01	  +1.0000000000000000E+00	  +2.3844988978950049E+01	  +2.3844988978950049E+01	  +4.5000000000000000E+01	
  +2.9583333333333331E+02	  +2.1402523723491822E+01	  -1.3524999999999995E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7560000000003356E+02	  +1.5708151961397210E+01	  +7.8499999999999972E+01	  +1.0000000000000000E+00	  +2.3807151444913764E+01	  +2.3807151444913764E+01	  +5.0000000000000000E+01	
  +2.9600000000000000E+02	  +2.1308536248176498E+01	  -1.3575000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.8040000000000430E+02	  +1.5795697477449542E+01	  +7.8833333333333343E+01	  +1.0000000000000000E+00	  +2.3771479123389110E+01	  +2.3771479123389110E+01	  +4.5000000000000000E+01	
  +2.9616666666666669E+02	  +2.1175814941645402E+01	  -1.3349999999999945E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4259999999997501E+02	  +1.5923149119903664E+01	  +7.7999999999999773E+01	  +1.0000000000000000E+00	  +2.3736560098001299E+01	  +2.3736560098001299E+01	  +7.0000000000000000E+01	
  +2.9633333333333331E+02	  +2.1159038695127869E+01	  -1.2850000000000058E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.3279999999999700E+02	  +1.5941378757020457E+01	  +7.6000000000000227E+01	  +1.0000000000000000E+00	  +2.3701266901599116E+01	  +2.3701266901599116E+01	  +8.0000000000000000E+01	
  +2.9650000000000000E+02	  +2.1162032514746340E+01	  -1.2350000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5979999999997040E+02	  +1.5944312798205294E+01	  +7.4000000000000000E+01	  +1.0000000000000000E+00	  +2.3665067345403646E+01	  +2.3665067345403646E+01	  +5.5000000000000000E+01	
  +2.9666666666666669E+02	  +2.1258205594386670E+01	  -1.1849999999999945E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.2080000000002008E+02	  +1.5860063660927789E+01	  +7.1999999999999773E+01	  +1.0000000000000000E+00	  +2.3630285040221331E+01	  +2.3630285040221331E+01	  +6.0000000000000000E+01	
  +2.9683333333333331E+02	  +2.1367020636227277E+01	  -1.1350000000000058E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0900000000000000E+02	  +1.5767553450518585E+01	  +7.0000000000000227E+01	  +1.0000000000000000E+00	  +2.3595284970106540E+01	  +2.3595284970106540E+01	  +7.5000000000000000E+01	
  +2.9700000000000000E+02	  +2.1366091882213635E+01	  -1.0850000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0900000000000614E+02	  +1.5784635743086760E+01	  +6.8000000000000000E+01	  +1.0000000000000000E+00	  +2.3562350110296343E+01	  +2.3562350110296343E+01	  +7.5000000000000000E+01	
  +2.9716666666666669E+02	  +2.1327730882157315E+01	  -1.0483333333333306E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.5500000000001148E+02	  +1.5840478638963980E+01	  +6.6583333333333229E+01	  +1.0000000000000000E+00	  +2.3529912880896681E+01	  +2.3529912880896681E+01	  +6.5000000000000000E+01	
  +2.9733333333333331E+02	  +2.1337707883663963E+01	  -1.0250000000000027E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0539999999995541E+02	  +1.5850962455752844E+01	  +6.5750000000000085E+01	  +1.0000000000000000E+00	  +2.3498527582569395E+01	  +2.3498527582569395E+01	  +6.5000000000000000E+01	
  +2.9750000000000000E+02	  +2.1457143431458935E+01	  -1.0016666666666666E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2977999999999749E+03	  +1.5756523660012345E+01	  +6.4916666666666657E+01	  +1.0000000000000000E+00	  +2.3466333327291970E+01	  +2.3466333327291970E+01	  +5.5000000000000000E+01	
  +2.9766666666666669E+02	  +2.1621711674760260E+01	  -9.7833333333333066E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.5191999999999346E+03	  +1.5620583261834813E+01	  +6.4083333333333229E+01	  +1.0000000000000000E+00	  +2.3435421578606835E+01	  +2.3435421578606835E+01	  +6.0000000000000000E+01	
  +2.9783333333333331E+02	  +2.1611361740011695E+01	  -9.5500000000000256E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2312000000000326E+03	  +1.5653522194333744E+01	  +6.3250000000000099E+01	  +1.0000000000000568E+00	  +2.3405729796389942E+01	  +2.3405729796389942E+01	  +7.0000000000000000E+01	
  +2.9800000000000000E+02	  +2.1413412755293045E+01	  -9.3166666666666664E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4500000000000819E+02	  +1.5868776154554583E+01	  +6.2416666666666671E+01	  +5.0000000000005684E-01	  +2.3377479815030643E+01	  +2.3377479815030643E+01	  +7.5000000000000000E+01	
  +2.9816666666666669E+02	  +2.1247929921818208E+01	  -9.0416666666666323E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.7299999999999022E+02	  +1.6056557234897394E+01	  +6.1499999999999886E+01	  +0.0000000000000000E+00	  +2.3348235711518573E+01	  +2.3348235711518573E+01	  +5.5000000000000000E+01	
  +2.9833333333333331E+02	  +2.1204686527191960E+01	  -8.7250000000000369E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.2980000000001849E+02	  +1.6126887708736248E+01	  +6.0500000000000114E+01	  +0.0000000000000000E+00	  +2.3318768218896334E+01	  +2.3318768218896334E+01	  +6.0000000000000000E+01	
